"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2013",5780.916,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2013",8601.087,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2013",10834.335,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2013",5960.858,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2013",6191.914,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2013",4514.536,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2013",5647.687,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2013",7260.45,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Norway","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2013",5244.926,,,"Currency: NOR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2023",1515.855,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2023",1126.108,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2023",1288.635,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2023",1848.025,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2023",1360.582,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2023",1659.6,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2023",1204.803,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2023",1450.862,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2023",2137.987,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2023",1333.888,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2023",1367.284,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2023",918.902,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2023",1060.936,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2023",1660.839,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2023",1372.596,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1347.444,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2022",832.402,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",954.716,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1150.493,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",1666.164,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2022",1364.161,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1431.514,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",995.916,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1247.485,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",1925.708,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2022",1673.382,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1257.164,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",853.648,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1003.456,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",1507.387,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2022",1165.36,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",1377.743,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",952.398,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1179.289,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",1705.888,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2021",1269.693,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",1481.142,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",1024.635,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1289.564,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",2000.191,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2021",1381.976,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",1267.906,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",793.861,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1014.31,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",1526.219,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2021",1223.773,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1324.621,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",949.269,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",1129.618,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",1660.577,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2020",1523.726,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1445.531,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",1063.066,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",1246.691,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",1999.454,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2020",1703.069,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1196.775,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",700.413,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",958.718,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",1457.893,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1194.447,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",809.641,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",1013.92,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",1525.256,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2019",1093.626,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1315.905,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",901.6,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",1136.24,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",1848.323,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2019",1181.247,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1070.636,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",634.534,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",845.602,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",1336.002,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1150.605,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",818.89,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2018",989.644,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2018",1457.584,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2018",966.875,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1250.506,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",890.445,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2018",1099.159,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2018",1724.242,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Level not stated","Currency: U.S. dollars","2018",1227.56,"Unreliable",,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1047.166,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",673.058,,,"Currency: POL - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
